District,Block,School_ID,School_Name,Overall_Growth_pct,Boys_Growth_pct,Girls_Growth_pct,C8_Change_pct,C9_Change_pct,C10_Change_pct,C11_Change_pct,C12_Change_pct,Gender_Driver,Class_Driver,Growth_Pattern_Tag,Model_School_Flag
LUCKNOW,MOHAN LAL GANJ,9270508903,RAJKIYA HIGH SCHOOL PAREHTA,24.87,6.25,44.09,,60.0,4.2,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270911872,RAJKIYA BALIKA INTER COLLEGE CHOTI JUBLEE,49.14,,49.14,91.67,33.33,-17.14,67.57,80.0,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916508,RAJKIYA KANYA I.C.NARHI,54.4,,54.4,17.39,28.0,152.63,218.75,-16.67,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False
LUCKNOW,SAROJNI NAGAR,9270706003,GOVT. HIGH SCHOOL MAVAI SAROJNINAGAR,26.23,50.0,8.57,,96.0,-22.22,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
LUCKNOW,SAROJNI NAGAR,9270707709,RAJKIYA INTER COLLEGE RAHIM NAGAR SAROJNINAGAR,34.2,41.31,27.01,,19.42,12.62,56.07,46.85,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
LUCKNOW,SAROJNI NAGAR,9270708205,RAJKIYA VIDYALAYA HIGH SCHOOL SADRAUNA,56.6,72.13,35.56,,58.49,54.72,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
MAHARAJGANJ,BRIJMAN GANJ,9571102112,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEAGE SAHAJANWA BABU,266.67,271.93,260.42,,95.0,82.22,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
MAHARAJGANJ,GHUGHLI,9570205703,GOVT HIGH SCHOOL VISHWANATHPUR GHUGHALI MAHARAJGANJ,31.68,5.66,60.42,,13.11,60.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
MAHARAJGANJ,GHUGHLI,9570200905,GOVT HS MEDNIPUR,20.73,4.65,38.46,,29.73,13.33,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MAHARAJGANJ,GHUGHLI,9570200802,GOVT HS MIRJAPUR,94.44,80.95,113.33,,155.56,33.33,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MAHARAJGANJ,MAHRAJGANJ,9570103903,GOVT HR SEC ARAJIJAGPUR MAHARAJGANJ,53.98,21.67,90.57,,27.27,111.11,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
MAHARAJGANJ,MITHOURA,9571702012,GOVT HS BARWARAJA,15.25,2.63,21.25,,84.31,-37.31,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MAHARAJGANJ,MITHOURA,9570106004,GOVT HS SINGHPUR,130.56,13.33,214.29,,95.45,185.71,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MAHARAJGANJ,NICHLOUL,9570108809,GOVT HS AHIROULI,26.19,0.0,50.0,,59.09,-10.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MAHARAJGANJ,NICHLOUL,9570607909,RAJKIY INTER COLLEGE NAUNIYA,560.61,433.33,633.33,,169.7,,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
MAHARAJGANJ,NOUTANWA,9570706805,GOVT HSS VISHANPUR NAOUTANWA MAHARAJGANJ,137.72,85.45,186.44,,80.0,182.81,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
MAHARAJGANJ,PANIYARA,9570403908,GOVT HS BELTIKARA,41.86,11.76,61.54,,68.75,25.93,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MAHARAJGANJ,PANIYARA,9570400305,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEAGE KUWANCHAF,131.48,70.97,213.04,,164.71,32.43,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
MAHARAJGANJ,PARTAWAL,9570500120,GOVT HS RAMPUR CHAKIYA,78.85,115.38,66.67,,73.91,82.76,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MAHOBA,CHARKHARI,9390106604,GOVT. HIGH SCHOOL PUNNIYA,100.0,76.47,114.29,,73.08,136.84,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MAHOBA,CHARKHARI,9390105912,PANDIT DEEN DYAL IC RIWAI CHARKHARI,83.69,77.03,91.04,,182.14,96.15,192.31,-13.11,Girls-Led,Lower_Class_Growth,Girls-Led Lower Class Growth,True
MAHOBA,JAITPUR,9390205602,GOVT HIGH SCHOOL MAJHGAWA KHURD,80.0,56.25,138.46,,75.0,84.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MAHOBA,JAITPUR,9390212703,GOVT. HIGH SCHOOL MUHARI,92.31,142.86,33.33,,114.29,66.67,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MAHOBA,JAITPUR,9390209206,GOVT. INTER COLLEGE SUGIRA JAITPUR ,283.51,274.47,292.0,,15.48,,500.0,,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
MAHOBA,PANWARI,9390406729,GOVT. GIRLS INTER COLLEGE PANWARI,18.14,,18.14,,26.8,-4.13,37.78,19.1,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
MAHOBA,PANWARI,9390402307,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE KANKUA,37.05,38.93,35.0,,58.62,9.57,50.0,51.11,Balanced,Upper_Class_Growth,Balanced Upper Class Growth,True
MAINPURI,GHIROR,9180206802,Late S.R.V.S.YADAV GOVERMENT INTER COLLEGE NAGLA HAAR,47.62,25.93,86.67,,31.82,50.0,216.67,-10.0,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
MAINPURI,GHIROR,9180210215,Pt Deendayal Upadhyay Govt Model Inter College Shahjahanpur,134.72,133.33,135.9,,263.64,-47.17,1000.0,980.0,Balanced,Upper_Class_Growth,Balanced Upper Class Growth,True
MAINPURI,JAGIR,9180703005,RAJKIYA HIGH SCHOOL RATANPUR BARA,32.69,0.0,60.71,,263.64,-29.27,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MAINPURI,KARHAL,9180808904,GOVERMENT GIRLS INTER COLLEGE KHERA,190.0,,190.0,41.67,89.29,,60.0,,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
MAINPURI,KURAWALI,9180302903,G.I.C.H.S.ROSINGPUR,125.0,183.33,86.11,,300.0,43.9,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
MAINPURI,SULTANGANJ,9180400203,GOVT.HIGH SCHOOL LEHRA,42.86,19.23,63.33,,91.3,9.09,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MATHURA,BALDEO,9141004321,GOVERMENT GIRLS INTER COLLEGE  BALDEO,25.86,,25.86,233.33,-44.44,0.0,16.67,140.0,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
MATHURA,BALDEO,9141003708,PT DEENDAYAL UPADHYAY GOV MODEL INTER COLLEGE BAROLI,53.66,54.05,53.06,-42.11,-2.44,10.0,1566.67,120.0,Balanced,Upper_Class_Growth,Balanced Upper Class Growth,True
MATHURA,CHAUMUHAN,9140503608,GOVT HIGH SCHOOL SENVA,78.38,90.48,62.5,,141.67,36.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MATHURA,CHAUMUHAN,9140504205,PT DEENDAYAL UPADHYAY GOV MODEL INTER COLLEGE SIHANA,141.94,200.0,98.11,-21.74,100.0,180.95,308.33,600.0,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
MATHURA,CHHATA,9140402604,GOVT HIGH SCHOOL HUSAINI,25.0,10.53,33.33,,25.0,25.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MATHURA,FARAH,9140201706,GOVT  GIRLS  INTER  COLLEGE PARKHAM,37.75,,37.75,2.94,64.71,22.86,53.33,55.56,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
MATHURA,FARAH,9140204703,GOVT HIGH SCHOOL BHADAYA GANGADHER,146.67,166.67,133.33,,168.75,85.71,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MATHURA,FARAH,9140202707,GOVT HIGH SCHOOL JHUDAVAI,42.0,60.0,34.29,,75.0,11.54,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MATHURA,GOVERDHAN,9140301609,GOVERNMENT GIRLS INTER COLLEGE ADING,17.34,,17.34,7.55,27.14,-13.41,14.29,70.83,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
MATHURA,GOVERDHAN,9140303404,GOVT. HIGH SCHOOL BACHGAON,33.33,15.38,50.0,,10.34,-20.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MATHURA,GOVERDHAN,9140303304,PT DEENDAYAL UPADHYAY GOV MODEL INTER COLLEGE PADAL,36.0,38.24,34.15,116.67,55.56,-36.36,150.0,220.0,Balanced,Upper_Class_Growth,Balanced Upper Class Growth,True
MATHURA,MANT,9140701905,GOV. HIGH SCHOOL BIWAVALI,51.35,35.0,70.59,,88.24,20.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MATHURA,MANT,9140713301,RAJ.K.INT.COLL. SIRI.KI.NAGARIYA,24.32,,24.32,1400.0,140.0,-41.18,25.0,-60.0,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False
MATHURA,MANT,9140704602,govt high school nagala dani,43.75,0.0,80.77,,72.22,26.67,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MATHURA,MATHURA,9140109105,GOVT HIGH SCHOOL BHAINSA,26.58,26.32,26.83,,13.33,44.12,,,Balanced,All_Round_Growth,Balanced All Round Growth,True
MATHURA,MATHURA,9140103403,GOVT HIGH SCHOOL FAINCHARI,135.9,111.76,154.55,,223.53,68.18,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MATHURA,MATHURA,9140104518,PT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE JAIT,49.13,75.86,22.09,-100.0,135.71,-15.56,134.09,2.0,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
MATHURA,NANDGAON,9140601106,GOV. HIGH SCHOOL SANCHOLI,69.39,79.17,60.0,,85.0,58.62,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MATHURA,NANDGAON,9140602510,PT DEENDAYAL UPADHYAY GOV MODEL INTER COLLEGE KAMAR,121.57,125.0,113.33,,10.0,155.56,400.0,120.0,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
MATHURA,NOHJHEEL,9140905703,RAJKIYA H.S. PACHAHARA,61.9,63.16,60.87,,133.33,33.33,,,Balanced,All_Round_Growth,Balanced All Round Growth,False
MATHURA,RAYA,9140800504,GOVT HIGH SCHOOL BYAUHI,130.3,250.0,42.11,,200.0,85.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MATHURA,RAYA,9140809112,PT DEENDAYAL UPADHYAY GOV MODEL INTER COLLEGE SONAI,77.39,158.97,35.53,,0.0,106.45,152.94,200.0,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
MAU,BADRAW,9620704305,PT DEENDAYAL UPADHYAY RAJKIY MODEL INTER COLLEGE KATIHARI MAU,511.63,541.18,492.31,,42.11,1680.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
MAU,DOHRIGHAT,9620302805,GOVT HSS BELA KASAILA,76.19,185.71,21.43,,-20.0,106.25,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MAU,DOHRIGHAT,9620305805,GOVT INTER COLLEGE BARHRAMPUR,38.24,38.89,37.5,,75.0,5.56,,,Balanced,All_Round_Growth,Balanced All Round Growth,False
MAU,GHOSI,9620504303,GOVT HIGH SCHOOL CHAK KUCHAI MAU,223.81,133.33,344.44,,211.11,233.33,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MAU,KOPAGANG,9620900505,GOVT HSS SHEHROSE,34.21,84.62,8.0,,41.18,28.57,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MAU,MOHAMMADABAD,9620204605,GOVT HSS BHOPATPUR SUTRAHI,18.75,50.0,3.12,,23.08,13.64,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MAU,NAGAR KSHETRA MAU,9621006101,GOVT BALIKA INTER COLL,25.85,,25.17,16.67,26.47,-8.11,78.57,22.22,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
MAU,PARDAHA,9620405603,GOVT KANYA HSS RAKAULI,68.75,83.33,60.0,,23.53,120.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MAU,RANIPUR,9620603604,GOVT HSS SULTANIPUR RANIPUR,135.09,75.0,212.0,,164.52,100.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
MAU,RATANPURA,9620104403,GOVT HSS DEVDAH,16.28,35.9,0.0,,34.78,-5.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MAU,RATANPURA,9620101007,GOVT HSS GARHA,109.52,205.0,65.12,,57.58,166.67,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
MEERUT,DAURALA,9070800123,GOVERNMENT HIGH SCHOOL KHIRWA NAUABAAD,33.33,27.91,45.0,,46.88,19.35,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MEERUT,HASTINAPUR,9071207720,RAJKIYA ASHRAM PADTI VIDYALAYA HASTINAPUR,24.14,24.14,,40.48,55.56,13.33,-27.27,0.0,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False
MEERUT,KHARKHODA,9070302104,GOVT INTER COLLEGE JASORA,396.15,534.78,286.21,,63.89,3700.0,446.67,,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
MEERUT,KHARKHODA,9070304002,GOVT. HIGH SCH. GOVINDPUR,50.0,51.35,48.39,,58.97,37.93,,,Balanced,All_Round_Growth,Balanced All Round Growth,True
MEERUT,MACHRA,9071001709,G.I.C JARODA ,212.5,100.0,263.64,,1100.0,-7.14,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MEERUT,MACHRA,9071001503,GOVT. HIGH SCH. BAHERORA,35.56,87.5,6.9,,53.85,10.53,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MEERUT,MAWANA,9070905303,GOVT. HIGH SCH. TATEENA,60.0,175.0,5.88,,46.15,75.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MEERUT,MEERUT,9070104802,GOVT. HIGH SCH. SOLANA,83.33,66.67,90.48,,111.76,46.15,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MEERUT,PARIKSHIT GARH,9071106803,ABHINAV VIDHYALAYA BALI PRIKSHIT GARH,109.68,172.73,75.0,166.67,188.89,15.38,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MEERUT,PARIKSHIT GARH,9071100711,GOVT. H.S. AGWANPUR,18.52,30.0,11.76,,23.33,12.5,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MEERUT,PARIKSHIT GARH,9071102333,GOVT. INTER COLLEGE LALIYANA,68.42,93.33,52.17,,120.0,-39.13,433.33,500.0,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,False
MEERUT,RAJPURA,9070200208,GOVERNMENT GIRLS INTER COLLEGE,406.25,,406.25,280.0,55.56,,,,Undetermined,All_Round_Growth,Undetermined All Round Growth,False
MEERUT,ROHTA,9070503303,GOVT. H S DUNGAR,51.11,95.0,16.0,,50.0,52.63,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MEERUT,SARDHANA,9070603907,RAJKIYA INTER COLLEGE KAPSADH,61.7,43.48,79.17,100.0,18.75,87.5,166.67,9.09,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,False
MEERUT,SARURPUR,9070701210,G.I.C. PANCHLI BUJURG,309.09,200.0,680.0,,-22.73,,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MIRZAPUR,CHHANBEY,9690510506,GOVT. HIGH SCHOOL BABURA,15.91,-14.89,51.22,,3.92,32.43,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MIRZAPUR,CHHANBEY,9690511205,GOVT. HIGH SCHOOL BIROHI,69.57,45.45,91.67,,58.82,82.93,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
MIRZAPUR,CHHANBEY,9690513103,GOVT. HIGH SCHOOL DADAWA,19.44,38.71,4.88,,31.03,11.63,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MIRZAPUR,CHHANBEY,9690503904,GOVT. HIGH SCHOOL JASA BAGHAURA,65.71,58.82,72.22,,157.14,4.76,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MIRZAPUR,CHHANBEY,9690504408,GOVT. HIGH SCHOOL KUSHAHA,159.02,192.31,134.29,,200.0,121.88,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
MIRZAPUR,CHHANBEY,9690509703,GOVT. HIGH SCHOOL NADINI,144.0,130.77,158.33,,169.23,116.67,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MIRZAPUR,CHHANBEY,9690506703,GOVT. HIGH SCHOOL SUMATIYA,92.31,120.51,71.15,,40.0,156.1,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
MIRZAPUR,HALIA,9690206306,GOVT. GIRLS I.C. BARAUNDHA,28.22,,28.22,,105.88,-15.79,30.0,23.81,Undetermined,All_Round_Growth,Undetermined All Round Growth,False
MIRZAPUR,HALIA,9690204213,GOVT. HIGH SCHOOL DRAMAND GANJ,54.55,200.0,22.22,,28.57,200.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MIRZAPUR,HALIA,9690211917,GOVT. HIGH SCHOOL HALIA,117.86,89.29,146.43,,39.13,480.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
MIRZAPUR,HALIA,9690203008,GOVT. HIGH SCHOOL PATEHRA,55.0,-9.09,133.33,,35.71,100.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MIRZAPUR,HALIA,9690206703,GOVT. U.M.V. NAIDI KATHARI,17.39,22.22,12.77,,-21.82,75.68,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MIRZAPUR,KONE,9690702504,GOVT. HIGH SCHOOL BHOGAON,57.69,46.43,70.83,,17.65,133.33,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MIRZAPUR,KONE,9690704704,GOVT. HIGH SCHOOL CHETGANJ,79.0,91.43,72.31,,8.0,292.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
MIRZAPUR,KONE,9690702108,GOVT. HIGH SCHOOL MUJEHRA,75.0,,26.67,,117.24,35.48,,,Undetermined,All_Round_Growth,Undetermined All Round Growth,False
MIRZAPUR,KONE,9690703307,GOVT. HIGH SCHOOL TILTHI,30.51,11.58,108.7,,40.0,18.87,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
MIRZAPUR,KONE,9690701104,GOVT. U.M.V. BALLI PARWA,56.52,17.07,114.29,,69.44,42.42,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
MIRZAPUR,LALGANJ,9690308703,GOVT. HIGH SCHOOL KOTHI,148.15,173.91,129.03,,92.86,341.67,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
MIRZAPUR,LALGANJ,9690304105,GOVT. HIGH SCHOOL TILAON,137.14,180.0,105.0,,160.0,106.67,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MIRZAPUR,LALGANJ,9690305504,GOVT. U.M.V. RAMPUR VASID ALI,30.0,-2.22,62.22,,-7.69,128.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MIRZAPUR,MAJHAWA,9691005604,GOVT. HIGH SCHOOL AAHEE,32.52,44.59,22.47,,38.55,26.25,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
MIRZAPUR,MARIHAN,9691101904,GOVT. U.M.V. RAJAUHAN,18.94,8.06,28.57,,17.81,20.34,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MIRZAPUR,NAGAR,9691407303,GOVT. HIGH SCHOOL DULLAHPUR,52.17,40.74,68.42,,3.12,164.29,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MIRZAPUR,NAGAR,9691406706,GOVT. HIGH SCHOOL JIGNAUREE,46.67,59.26,39.58,,34.78,65.52,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
MIRZAPUR,NAGAR,9691408507,GOVT. HIGH SCHOOL MAHUARI KALA,76.74,192.31,26.67,,53.33,130.77,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MIRZAPUR,NAGAR,9691410604,GOVT. HIGH SCHOOL SHAHPUR,104.92,67.57,162.5,,77.78,144.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
MIRZAPUR,PAHARI,9690400704,GOVT. HIGH SCHOOL DADHIRAM,16.28,-16.67,57.89,,36.36,-4.76,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MIRZAPUR,PAHARI,9690404704,GOVT. HIGH SCHOOL TOSAWAN,38.01,18.09,62.34,,43.96,31.25,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
MIRZAPUR,RAJGARH,9690604903,GOVT. H.S.S. KHAMHVA JAMTEE,69.39,380.0,34.09,,200.0,11.76,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MIRZAPUR,RAJGARH,9690604502,GOVT. U.M.V. KHORADEEH,36.0,51.85,23.94,,46.03,25.81,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
MIRZAPUR,RAJGARH,9690603203,GOVT. U.M.V. TENDUA KALA,46.2,71.43,28.04,,26.42,73.08,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
MIRZAPUR,SEEKHAR,9690101005,GOVT. HIGH SCHOOL ADALPURA,31.62,45.45,23.29,,41.94,20.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
MIRZAPUR,SEEKHAR,9690102203,GOVT. HIGH SCHOOL KHANPUR,90.0,177.78,40.62,,137.5,5.56,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MORADABAD,BHAGATPUR TANDA,9040209802,GOVT.HIGH SCHOOL SEHAL,20.19,12.96,28.0,,34.0,7.41,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
MORADABAD,BILARI,9040301511,GOVERNMENT INTER COLLEGE THANWLA BILARI MORADABAD,44.26,15.62,75.86,,50.0,-20.51,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MORADABAD,BILARI,9040300103,GOVT.HIGH SCHOOL SAFILPUR,58.33,93.75,40.62,,96.15,13.64,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MORADABAD,BILARI,9040318003,RAJKIYA ABHINAV VIDHYALYA NARAYANPUR DEVA,46.03,126.32,11.36,52.63,69.57,14.29,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MORADABAD,CHAJLET,9042002405,GOVT INTER COLLEGE MANPUR MUJJAFARPUR MORADABAD,35.75,29.17,40.19,,22.22,43.14,16.67,15.62,Girls-Led,Lower_Class_Growth,Girls-Led Lower Class Growth,True
MORADABAD,DILARI,9040601918,GOVERNMENT INTER COLLEGE SIHALI KHADDAR,200.0,193.75,207.69,190.0,35.0,437.5,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
MORADABAD,DILARI,9040606625,Pt Deendayal Upadhyay Govt Model Inter College Jatpura,30.87,15.48,50.77,130.77,41.94,-15.52,71.43,38.46,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
MORADABAD,KUNDERKI,9040706403,GOVT.HIGH SCHOOL NAGALIYA MASHKULA,39.81,42.42,38.57,,33.93,46.81,,,Balanced,All_Round_Growth,Balanced All Round Growth,True
MORADABAD,MUNDAPANDAY,9040908605,GOVERNMENT INTER COLLEGE,18.04,21.38,13.85,23.08,5.0,7.27,42.86,23.68,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,False
MORADABAD,MUNDAPANDAY,9040909708,GOVERNMENT INTER COLLEGE SARKARA KHAS,152.55,120.97,178.67,,27.14,-31.34,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
MORADABAD,THAKURDWARA,9041209504,GOVERNMENT INTER COLLEGE SAHBAJPUR KALA,297.56,484.62,210.71,,,21.95,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
MUZAFFARNAGAR,BAGHRA,9020202904,GOVT INTER COLLEGE BUDHINA KHURD   MUZAFFARNAGAR,21.43,-6.76,108.33,100.0,4.65,0.0,62.5,175.0,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,False
MUZAFFARNAGAR,BUDHANA,9020601509,GOVT HIGH SCHOOL ALIPUR ATERNA,102.7,,70.27,,104.55,100.0,,,Undetermined,All_Round_Growth,Undetermined All Round Growth,False
MUZAFFARNAGAR,BUDHANA,9020601003,GOVT HIGH SCHOOL ATALI,44.26,27.78,68.0,,72.73,10.71,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MUZAFFARNAGAR,BUDHANA,9020605701,GOVT INTER COLLEGE BIRAL  MUZAFFARNAGAR,55.56,22.22,97.22,-11.11,60.0,-79.17,611.11,20.59,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
MUZAFFARNAGAR,BUDHANA,9020603404,GOVT. HIGH SCHOOL LOI,111.54,61.54,161.54,,20.0,416.67,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
MUZAFFARNAGAR,BUDHANA,9020604907,GOVT. HIGH SCHOOL MOHD. PUR RAI SINGH,51.85,260.0,4.55,,90.0,29.41,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
MUZAFFARNAGAR,JANSATH,9021200814,GOVERNMENT INTER COLLEGE KAWAL,86.96,39.02,125.49,86.21,-21.01,,158.82,,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
MUZAFFARNAGAR,JANSATH,9021201906,GOVT INTER COLLEGE MEHALKI   MUZAFFARNAGAR,43.8,72.73,27.27,75.0,32.43,-10.26,210.0,63.16,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
MUZAFFARNAGAR,JANSATH,9021203406,PANDIT DEEN DAYAL UPADHYAY RAJKIYA INTER COLLEGE KASAMPUR KHOLA MZN,144.83,153.12,134.62,2300.0,173.33,-22.22,266.67,283.33,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
MUZAFFARNAGAR,PURKAJI,9020404613,PANDIT DEEN DAYAL UPADHYAY RAJKIYA INTER COLLEGE KHAI KHERI MZN,51.92,87.88,-10.53,700.0,187.5,-48.28,566.67,18.18,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,False
MUZAFFARNAGAR,SADAR,9020104012,GOVT INTER COLLEGE BAHADARPUR,541.94,758.82,278.57,,94.74,,283.33,,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
