school_id,school_name,district,block,School_Type,Class_Range_Label,Enroll_2223,Enroll_2324,Enroll_2425,Enroll_2526,Growth_2223_2324,Growth_2324_2425,Growth_2425_2526,Overall_Growth,Trend_Tag
9642110703,GOVT. H.S. UGAPUR,JAUNPUR,MADIYAHUN,Senior_Secondary,9-12,36.0,50.0,49,43,38.89,-2.0,-12.24,19.44,Peaked
9641008902,GOVT. H.S. HARAI PUR,JAUNPUR,MAHARAJ GANJ,Senior_Secondary,9-12,36.0,35.0,30,31,-2.78,-14.29,3.33,-13.89,Recovery
9640902605,GOVT. H.S. PASEVA,JAUNPUR,MUFTI GANJ,Senior_Secondary,9-12,122.0,100.0,101,108,-18.03,1.0,6.93,-11.48,Recovery
9641503610,GOVT. H.S. TARAHTI,JAUNPUR,MUGRA BADSHAH PUR,Senior_Secondary,9-12,50.0,38.0,45,63,-24.0,18.42,40.0,26.0,Recovery
9641502503,GOVT.H.S. KACHHEEDEEH JAUNPUR,JAUNPUR,MUGRA BADSHAH PUR,Senior_Secondary,9-12,24.0,42.0,61,57,75.0,45.24,-6.56,137.5,Peaked
9641910701,GOVT. H.S. KASERU,JAUNPUR,RAM PUR,Senior_Secondary,9-12,92.0,96.0,88,124,4.35,-8.33,40.91,34.78,Volatile
9640807103,GIC MAWAI SONDHI SHAHGANJ JAUNPUR,JAUNPUR,SHAH GANJ,Middle_to_Higher,6-12,104.0,187.0,196,208,79.81,4.81,6.12,100.0,Consistent Growth
9640803203,GOVT. H.S. NEVADA,JAUNPUR,SHAH GANJ,Senior_Secondary,9-12,24.0,25.0,20,25,4.17,-20.0,25.0,4.17,Volatile
9640806103,GOVT.U.M SCHOOL PORAI KALA JAUNPUR,JAUNPUR,SHAH GANJ,Senior_Secondary,9-12,107.0,76.0,62,77,-28.97,-18.42,24.19,-28.04,Recovery
9640205204,GOVT H.S SCHOOL RAMNAGAR,JAUNPUR,SIKRARA,Senior_Secondary,9-12,25.0,20.0,26,33,-20.0,30.0,26.92,32.0,Recovery
9640203505,GOVT. H.S. SIKANDRA,JAUNPUR,SIKRARA,Senior_Secondary,9-12,44.0,28.0,31,56,-36.36,10.71,80.65,27.27,Recovery
9640120505,G.G.I.C.,JAUNPUR,SIRKONI,Full_School,1-12,83.0,95.0,100,112,14.46,5.26,12.0,34.94,Consistent Growth
9640113804,GOVT. H.S. PARIYAWAN,JAUNPUR,SIRKONI,Senior_Secondary,9-12,33.0,31.0,29,47,-6.06,-6.45,62.07,42.42,Recovery
9640123704,GOVT. HIGH SCHOOL SURHURPUR,JAUNPUR,SIRKONI,Senior_Secondary,9-12,26.0,28.0,21,28,7.69,-25.0,33.33,7.69,Volatile
9642006006,GOVT. H.S. SARAI MOHUDDINPUR,JAUNPUR,SUITHA KALA,Senior_Secondary,9-12,59.0,32.0,24,59,-45.76,-25.0,145.83,0.0,Recovery
9642001008,GOVT. H.S. SEWAYAN,JAUNPUR,SUITHA KALA,Senior_Secondary,9-12,54.0,37.0,51,64,-31.48,37.84,25.49,18.52,Recovery
9641409103,GOVT.H.S. SARAI KHAANI,JAUNPUR,SUJAN GANJ,Senior_Secondary,9-12,55.0,55.0,63,71,0.0,14.55,12.7,29.09,Volatile
9360103006,GOVT. HIGH COLLEGE SARVA BABINA,JHANSI,BABINA,Senior_Secondary,9-12,149.0,122.0,130,152,-18.12,6.56,16.92,2.01,Recovery
9360104505,GOVT. HIGH SCHOOL -KHAJRAHA BUJURG,JHANSI,BABINA,Senior_Secondary,9-12,158.0,139.0,147,152,-12.03,5.76,3.4,-3.8,Recovery
9360101605,GOVT. HIGH SCHOOL LAHAR THAKURPURA,JHANSI,BABINA,Senior_Secondary,9-12,133.0,108.0,107,122,-18.8,-0.93,14.02,-8.27,Recovery
9360105903,GOVT. HIGH SCHOOL PATHARI,JHANSI,BABINA,Senior_Secondary,9-12,44.0,34.0,54,81,-22.73,58.82,50.0,84.09,Recovery
9360100904,GOVT.HIGH SCHOOL BUDPURA,JHANSI,BABINA,Senior_Secondary,9-12,75.0,68.0,54,63,-9.33,-20.59,16.67,-16.0,Recovery
9360102005,RAJKIYA BALIKA INTER COLL.-RASOI,JHANSI,BABINA,Middle_to_Higher,6-12,457.0,409.0,383,364,-10.5,-6.36,-4.96,-20.35,Consistent Decline
9360106216,RAJKIYA INTER COLLEGE-RAKSHA,JHANSI,BABINA,Middle_to_Higher,6-12,1323.0,1279.0,1204,1117,-3.33,-5.86,-7.23,-15.57,Consistent Decline
9360207306,ABHINAV VIDAHAYALA KURAITHA ,JHANSI,BAMORE,Middle_to_Higher,6-12,62.0,56.0,34,12,-9.68,-39.29,-64.71,-80.65,Consistent Decline
9360207503,GOVT. HIGH SCHOOL-AHARAURA,JHANSI,BAMORE,Senior_Secondary,9-12,41.0,32.0,33,53,-21.95,3.12,60.61,29.27,Recovery
9360204706,GOVT.HIGH SCHOOL- KARGUA KHURD,JHANSI,BAMORE,Senior_Secondary,9-12,127.0,130.0,113,123,2.36,-13.08,8.85,-3.15,Volatile
9360308307,GOVT. HIGH SCHOOL-MAGARPUR,JHANSI,BANGRA,Senior_Secondary,9-12,379.0,316.0,275,316,-16.62,-12.97,14.91,-16.62,Recovery
9360305533,RAJKIYA GIRLS INTER COLLEGE-RANIPUR,JHANSI,BANGRA,Middle_to_Higher,6-12,431.0,347.0,336,314,-19.49,-3.17,-6.55,-27.15,Consistent Decline
9360306909,RAJKIYA INTER COLLEGE-KATERA,JHANSI,BANGRA,Middle_to_Higher,6-12,840.0,844.0,858,891,0.48,1.66,3.85,6.07,Stable
9360307009,RAJKIYA INTER COLLEGE-SAKRAR,JHANSI,BANGRA,Middle_to_Higher,6-12,920.0,935.0,894,865,1.63,-4.39,-3.24,-5.98,Stable
9360305306,RAJKIYE HIGH SCHOOL BAMHORI SAUHAGI,JHANSI,BANGRA,Senior_Secondary,9-12,84.0,84.0,82,83,0.0,-2.38,1.22,-1.19,Stable
9360405410,GOVT HIGH SCHOOL BHOJLA,JHANSI,BARAGAON,Senior_Secondary,9-12,253.0,216.0,204,203,-14.62,-5.56,-0.49,-19.76,Consistent Decline
9360405908,GOVT. GIRLS  HIGH SCHOOL. AMBA BAI,JHANSI,BARAGAON,Senior_Secondary,9-12,258.0,262.0,271,275,1.55,3.44,1.48,6.59,Stable
9360413201,RAJKIYA BALIKA INTER COLLEGE-BARUASAGAR,JHANSI,BARAGAON,Middle_to_Higher,6-12,464.0,470.0,459,497,1.29,-2.34,8.28,7.11,Volatile
9360407203,RAJKIYE HIGH SCHOOL MAVAI GIRD,JHANSI,BARAGAON,Senior_Secondary,9-12,85.0,75.0,59,61,-11.76,-21.33,3.39,-28.24,Recovery
9360503004,GOVT HIGH SCHOOL- BAKUAN BUJURG,JHANSI,CHIRGAON,Senior_Secondary,9-12,107.0,101.0,97,105,-5.61,-3.96,8.25,-1.87,Recovery
9360507706,GOVT. HIGH SCHOOL  DHAMNA KHURD,JHANSI,CHIRGAON,Senior_Secondary,9-12,199.0,185.0,158,184,-7.04,-14.59,16.46,-7.54,Recovery
9360501145,PT DEEN DAYAL UPADDHYAY GOVT MODEL INTER COLLEGE PIPRA BLOCK CHIRGAON JHANSI,JHANSI,CHIRGAON,Middle_to_Higher,6-12,320.0,310.0,310,309,-3.12,0.0,-0.32,-3.44,Stable
9360604803,GOVT. HIGH SCHOOL BIJAURA,JHANSI,GURSARAI,Senior_Secondary,9-12,88.0,68.0,92,92,-22.73,35.29,0.0,4.55,Volatile
9360608318,RAJKIYA BALIKA INTER COLLEGE - GURSARAI,JHANSI,GURSARAI,Middle_to_Higher,6-12,294.0,278.0,256,215,-5.44,-7.91,-16.02,-26.87,Consistent Decline
9360600903,RAJKIYE INTER COLLEGE KHADOURA,JHANSI,GURSARAI,Middle_to_Secondary,6-10,159.0,138.0,131,135,-13.21,-5.07,3.05,-15.09,Recovery
9361103861,RAJKIYA INTER COLL-GWALIOR ROAD,JHANSI,JHANSI NAGARCHETRA,Middle_to_Higher,6-12,1199.0,1134.0,1083,1308,-5.42,-4.5,20.78,9.09,Recovery
9361104514,SURAJ PRASAD INTER COLL_RAJKIYE BALIKA .-7,JHANSI,JHANSI NAGARCHETRA,Middle_to_Higher,6-12,692.0,690.0,704,642,-0.29,2.03,-8.81,-7.23,Volatile
9360803803,GOVT HIGH SCHOOL- CHAKARA,JHANSI,MAURANIPUR,Senior_Secondary,9-12,228.0,220.0,193,200,-3.51,-12.27,3.63,-12.28,Recovery
9360805103,GOVT. GIRLS INTER COLLGE VEERA,JHANSI,MAURANIPUR,Senior_Secondary,9-12,109.0,85.0,83,102,-22.02,-2.35,22.89,-6.42,Recovery
9360808306,RAJIKIYE HIGH SCHOOL REVAN,JHANSI,MAURANIPUR,Senior_Secondary,9-12,333.0,276.0,259,256,-17.12,-6.16,-1.16,-23.12,Consistent Decline
9361001009,RAJKIYA KANYA INTER COLLEGE MAURANIPUR NAGAR,JHANSI,MAURANIPUR  N.CHETRA,Middle_to_Higher,6-12,1118.0,1038.0,1071,1197,-7.16,3.18,11.76,7.07,Recovery
9360702506,GOVT. HIGH SCHOOL SAKIN,JHANSI,MOTH,Senior_Secondary,9-12,164.0,142.0,119,160,-13.41,-16.2,34.45,-2.44,Recovery
9360708404,PT DEEN DAYAL UPADDHYAY GOVT MODEL INTER COLLEGE KUMHRAR MOTH JHANSI,JHANSI,MOTH,Middle_to_Higher,6-12,102.0,128.0,137,132,25.49,7.03,-3.65,29.41,Peaked
9360714414,RAJKIYA INTER COLLEGE-SAMTHAR,JHANSI,MOTH,Middle_to_Higher,6-12,1057.0,965.0,995,957,-8.7,3.11,-3.82,-9.46,Volatile
9360700604,RAJKIYA INTER COLLEGE-SHAJHAPUR,JHANSI,MOTH,Middle_to_Higher,6-12,406.0,408.0,368,369,0.49,-9.8,0.27,-9.11,Volatile
9061812309,GOVT. INTER COLLEGE MITTHE PUR KALAN,JYOTIBA PHULE NAGAR (AMROHA),AMROHA,Middle_to_Higher,6-12,83.0,96.0,166,142,15.66,72.92,-14.46,71.08,Peaked
9061802809,PANDIT DEEN DAYAL UPADHYAY RAJIKYA INTER COLLEGE GAJSTHAL,JYOTIBA PHULE NAGAR (AMROHA),AMROHA,Middle_to_Higher,6-12,211.0,246.0,281,258,16.59,14.23,-8.19,22.27,Peaked
9061809103,RAJKIYA HIGH SCHOOL HASANPUR KATIA,JYOTIBA PHULE NAGAR (AMROHA),AMROHA,Senior_Secondary,9-12,66.0,63.0,82,59,-4.55,30.16,-28.05,-10.61,Volatile
9062202551,RAJKIYA BOYS INTER COLLEGE,JYOTIBA PHULE NAGAR (AMROHA),AMROHA CITY,Middle_to_Higher,6-12,403.0,442.0,462,482,9.68,4.52,4.33,19.6,Consistent Growth
9062202552,RAJKIYA GIRLS INTER COLLEGE,JYOTIBA PHULE NAGAR (AMROHA),AMROHA CITY,Middle_to_Higher,6-12,1183.0,1112.0,1012,979,-6.0,-8.99,-3.26,-17.24,Consistent Decline
9061910413,GOVT HIGH SCHOOL PATTI KHADAR,JYOTIBA PHULE NAGAR (AMROHA),DHANORA,Senior_Secondary,9-12,61.0,56.0,70,81,-8.2,25.0,15.71,32.79,Recovery
9061908602,RAJKIYA H.S. CHANDRA,JYOTIBA PHULE NAGAR (AMROHA),DHANORA,Senior_Secondary,9-12,19.0,20.0,37,78,5.26,85.0,110.81,310.53,Consistent Growth
9061909008,RAJKIYA H.S. DYOTI,JYOTIBA PHULE NAGAR (AMROHA),DHANORA,Senior_Secondary,9-12,159.0,131.0,122,110,-17.61,-6.87,-9.84,-30.82,Consistent Decline
9061903730,RAJKIYA HIGH SCHOOL BACHRAU,JYOTIBA PHULE NAGAR (AMROHA),DHANORA,Senior_Secondary,9-12,208.0,174.0,166,189,-16.35,-4.6,13.86,-9.13,Recovery
9061903723,RAJKIYA INDRAWATI GIRLS INTER,JYOTIBA PHULE NAGAR (AMROHA),DHANORA,Middle_to_Higher,6-12,192.0,207.0,196,167,7.81,-5.31,-14.8,-13.02,Peaked
9061701042,RAJKIYA BALIKA INTER COLLEGE,JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,Middle_to_Secondary,6-10,207.0,194.0,193,225,-6.28,-0.52,16.58,8.7,Recovery
9061708103,RAJKIYA H.S. KHUGAWALI,JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,Senior_Secondary,9-12,167.0,169.0,160,163,1.2,-5.33,1.88,-2.4,Volatile
9061708904,RAJKIYA H.S. YAKUBPUR,JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,Senior_Secondary,9-12,41.0,45.0,54,63,9.76,20.0,16.67,53.66,Consistent Growth
9064100029,GOVT INTER COLLEGE BANSKA KALAN,JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,Middle_to_Higher,6-12,119.0,249.0,326,427,109.24,30.92,30.98,258.82,Consistent Growth
9061615003,RAJKIYA H.S. DEHRI GUJAR,JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,Senior_Secondary,9-12,56.0,60.0,61,70,7.14,1.67,14.75,25.0,Consistent Growth
9061600706,RAJKIYA H.S. RAHRAI,JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,Senior_Secondary,9-12,100.0,80.0,77,74,-20.0,-3.75,-3.9,-26.0,Consistent Decline
9062406724,AMBADKAR Govt. INTER COLLEGE UJHARI,JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,Middle_to_Secondary,6-10,266.0,270.0,251,264,1.5,-7.04,5.18,-0.75,Volatile
9062407908,RAJKIYA H.S. ALLIPUR KHADAR,JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,Senior_Secondary,9-12,93.0,90.0,109,126,-3.23,21.11,15.6,35.48,Recovery
9062401503,RAJKIYA H.S. JHUNDI MAFI,JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,Senior_Secondary,9-12,52.0,48.0,41,55,-7.69,-14.58,34.15,5.77,Recovery
9062500230,RAJKIYA GIRLS INTER COLLEGE,JYOTIBA PHULE NAGAR (AMROHA),HASANPUR CITY,Middle_to_Higher,6-12,972.0,896.0,863,794,-7.82,-3.68,-8.0,-18.31,Consistent Decline
9062123704,Govt Inter College Dhanora urf Murad Nagar,JYOTIBA PHULE NAGAR (AMROHA),JOYA,Middle_to_Higher,6-12,119.0,150.0,183,214,26.05,22.0,16.94,79.83,Consistent Growth
9062108312,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE BUDHANPUR,JYOTIBA PHULE NAGAR (AMROHA),JOYA,Middle_to_Higher,6-12,314.0,284.0,317,332,-9.55,11.62,4.73,5.73,Recovery
9300401103,RAJKIYA H.S.S BHOJPUR NIGHOH CHHIBRAMAU,KANNAUJ,CHHIBRAMAU,Senior_Secondary,9-12,45.0,48.0,45,68,6.67,-6.25,51.11,51.11,Volatile
9300401603,RAJKIYA H.S.S. RAMKHDA CHHIBRAMAU,KANNAUJ,CHHIBRAMAU,Senior_Secondary,9-12,9.0,13.0,18,27,44.44,38.46,50.0,200.0,Consistent Growth
9300411109,SMT. RAMABAI GOVT. GIRLS INTER COLLEGE,KANNAUJ,CHHIBRAMAU,Middle_to_Secondary,6-10,123.0,175.0,157,153,42.28,-10.29,-2.55,24.39,Peaked
9300900103,RAJKIYA H.S.S GUGRAPUR,KANNAUJ,GUGRAPUR,Senior_Secondary,9-12,122.0,119.0,129,136,-2.46,8.4,5.43,11.48,Recovery
9300900104,RAJKIYA H.S.S.BHANWARGARHA,KANNAUJ,GUGRAPUR,Senior_Secondary,9-12,22.0,27.0,34,43,22.73,25.93,26.47,95.45,Consistent Growth
9300600110,RAJKIYA H.S.S. JOGNIPUR HASERAN,KANNAUJ,HASERAN,Senior_Secondary,9-12,21.0,15.0,16,24,-28.57,6.67,50.0,14.29,Recovery
9300701016,PT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE FATEHPUR JASODA KANNAUJ,KANNAUJ,JALALABAD,Middle_to_Higher,6-12,638.0,533.0,660,570,-16.46,23.83,-13.64,-10.66,Volatile
9300704302,RAJKIYA H.S.S.BAISAWARI JALALABAD,KANNAUJ,JALALABAD,Senior_Secondary,9-12,32.0,30.0,50,91,-6.25,66.67,82.0,184.38,Recovery
9300101406, ABHINAV VIDYALAYA,KANNAUJ,KANNAUJ,Middle_to_Higher,6-12,114.0,110.0,121,129,-3.51,10.0,6.61,13.16,Recovery
9300102803,RAJKIYA H.S.S. MITRASENPUR KANNAUJ,KANNAUJ,KANNAUJ,Senior_Secondary,9-12,64.0,69.0,105,155,7.81,52.17,47.62,142.19,Consistent Growth
9300100204,RAJKIYA H.S.S. MURAIYA BUJURG KANNAUJ,KANNAUJ,KANNAUJ,Senior_Secondary,9-12,42.0,24.0,31,42,-42.86,29.17,35.48,0.0,Recovery
9300500109,RAJKIYA H.S.S HUSEPUR KARAN,KANNAUJ,SAURIKH,Senior_Secondary,9-12,28.0,30.0,38,39,7.14,26.67,2.63,39.29,Consistent Growth
9300500117,RAJKIYA H.S.S KISAI JAGDISPUR,KANNAUJ,SAURIKH,Senior_Secondary,9-12,88.0,69.0,67,83,-21.59,-2.9,23.88,-5.68,Recovery
9300301304,PT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE VIRAULI TALGRAM KANNAUJ,KANNAUJ,TAL GRAM,Middle_to_Higher,6-12,234.0,261.0,339,363,11.54,29.89,7.08,55.13,Consistent Growth
9300304208,RAJKIYA H.S.S UMAEPUR TALGRAM,KANNAUJ,TAL GRAM,Senior_Secondary,9-12,39.0,28.0,28,32,-28.21,0.0,14.29,-17.95,Recovery
9300308554,RAJKIYA INTER COLLEGE SAMDHAN,KANNAUJ,TAL GRAM,Middle_to_Higher,6-12,131.0,119.0,286,328,-9.16,140.34,14.69,150.38,Recovery
9300202008,GOVT. INTER COLLEGE,KANNAUJ,UMARDA,Middle_to_Higher,6-12,514.0,440.0,463,398,-14.4,5.23,-14.04,-22.57,Volatile
9300200106,RAJKIYA H.S.S DYODA UMARDA,KANNAUJ,UMARDA,Senior_Secondary,9-12,19.0,20.0,20,17,5.26,0.0,-15.0,-10.53,Peaked
9300200105,RAJKIYA H.S.S FULWARI UMARDA,KANNAUJ,UMARDA,Senior_Secondary,9-12,23.0,35.0,29,23,52.17,-17.14,-20.69,0.0,Peaked
9330100126,GOVT.H.S.SCHOOL BARA,KANPUR DEHAT,AKBARPUR,Senior_Secondary,9-12,169.0,148.0,121,122,-12.43,-18.24,0.83,-27.81,Recovery
9330210405,GOVT.GIRLS INTER COLLEGE PUKHRAYAN,KANPUR DEHAT,AMARAUDHA,Middle_to_Higher,6-12,596.0,672.0,648,661,12.75,-3.57,2.01,10.91,Volatile
9330203303,GOVT.H.S.BARAULI,KANPUR DEHAT,AMARAUDHA,Senior_Secondary,9-12,28.0,36.0,27,39,28.57,-25.0,44.44,39.29,Volatile
9330216106,GOVT.H.S.SCHOOL DEVRAHAT,KANPUR DEHAT,AMARAUDHA,Senior_Secondary,9-12,40.0,44.0,56,67,10.0,27.27,19.64,67.5,Consistent Growth
9330301703,GOVT. H.S. SCHOOL DILAULIY KD.,KANPUR DEHAT,DERAPUR,Senior_Secondary,9-12,48.0,55.0,62,69,14.58,12.73,11.29,43.75,Consistent Growth
9330401204,GOVT.H.S.SCHOOL BACHITPURVA K.D.,KANPUR DEHAT,JHINJHAK,Senior_Secondary,9-12,33.0,56.0,96,97,69.7,71.43,1.04,193.94,Consistent Growth
9330405910,GOVT.H.S.SCHOOL MANGALPUR K.D.,KANPUR DEHAT,JHINJHAK,Senior_Secondary,9-12,109.0,103.0,104,132,-5.5,0.97,26.92,21.1,Recovery
9330708404,GOVT.H.S.SCHOOL RAWATPUR CHAMPATPUR K.D.,KANPUR DEHAT,MAITHA,Senior_Secondary,9-12,22.0,29.0,42,56,31.82,44.83,33.33,154.55,Consistent Growth
9330608004,GOVT.H.S.S. PULANDER,KANPUR DEHAT,MALASA,Senior_Secondary,9-12,29.0,28.0,28,34,-3.45,0.0,21.43,17.24,Recovery
9330607106,GOVT.H.S.SCHOOL MALASA,KANPUR DEHAT,MALASA,Senior_Secondary,9-12,43.0,42.0,67,59,-2.33,59.52,-11.94,37.21,Volatile
9330809203,GOVT.H.S.JAISALPUR,KANPUR DEHAT,RAJPUR,Senior_Secondary,9-12,34.0,37.0,36,53,8.82,-2.7,47.22,55.88,Volatile
9330808704,GOVT.HIGH SCHOOL BEHMAI,KANPUR DEHAT,RAJPUR,Senior_Secondary,9-12,16.0,36.0,32,33,125.0,-11.11,3.12,106.25,Volatile
9330914307,GOVT.  HIGHER SECONDARY SCHOOLJOT,KANPUR DEHAT,RASULABAD,Senior_Secondary,9-12,35.0,53.0,80,79,51.43,50.94,-1.25,125.71,Peaked
9330907717,GOVT.G.I.C.RASULABAD,KANPUR DEHAT,RASULABAD,Middle_to_Secondary,6-10,111.0,123.0,118,70,10.81,-4.07,-40.68,-36.94,Peaked
9330908805,GOVT.GIRLS I.C.SIMRAMAU,KANPUR DEHAT,RASULABAD,Middle_to_Secondary,6-10,63.0,90.0,107,129,42.86,18.89,20.56,104.76,Consistent Growth
9331104705,GOVT.H.S.SCHOOL PINDATHU K.D.,KANPUR DEHAT,SANDALPUR,Senior_Secondary,9-12,31.0,31.0,30,37,0.0,-3.23,23.33,19.35,Volatile
9331009804,GOVT.H.S.SCHOOL KERSA,KANPUR DEHAT,SARVANKHERA,Senior_Secondary,9-12,110.0,80.0,99,90,-27.27,23.75,-9.09,-18.18,Volatile
9340800704,GOVT HIGH SCHOOL KORTHA,KANPUR NAGAR,BHITERGAON,Senior_Secondary,9-12,93.0,70.0,79,84,-24.73,12.86,6.33,-9.68,Recovery
9340200109,GIC H S SCHOOL KHERSA,KANPUR NAGAR,BIDHNU,Middle_to_Secondary,6-10,508.0,453.0,437,425,-10.83,-3.53,-2.75,-16.34,Consistent Decline
9340611801,RAJKIYA HIGH SCHOOL BIBPUR BILHAUR,KANPUR NAGAR,BILHAUR,Senior_Secondary,9-12,143.0,104.0,125,162,-27.27,20.19,29.6,13.29,Recovery
9340602306,"RAJKIYA HIGH SCHOOL, RADHAN BILHAUR",KANPUR NAGAR,BILHAUR,Senior_Secondary,9-12,48.0,46.0,35,53,-4.17,-23.91,51.43,10.42,Recovery
9340404805,GOVT HIGH SCHOOL RAI GOPALPUR,KANPUR NAGAR,CHAUBEPUR,Senior_Secondary,9-12,187.0,178.0,124,111,-4.81,-30.34,-10.48,-40.64,Consistent Decline
9340907956,GOVERNMENT GIRLS HIGHER SECONDARY SCHOOL,KANPUR NAGAR,GHATAMPUR,Middle_to_Higher,6-12,509.0,499.0,467,482,-1.96,-6.41,3.21,-5.3,Recovery
9340901903,GOVT HIGH SCHOOL,KANPUR NAGAR,GHATAMPUR,Senior_Secondary,9-12,93.0,97.0,77,63,4.3,-20.62,-18.18,-32.26,Peaked
9340912902,GOVT HIGH SCHOOL KASIMPUR,KANPUR NAGAR,GHATAMPUR,Senior_Secondary,9-12,82.0,72.0,76,62,-12.2,5.56,-18.42,-24.39,Volatile
9340701803,GOVT HIGH SCHOOL UTTANPUR,KANPUR NAGAR,KAKWAN,Senior_Secondary,9-12,81.0,79.0,75,77,-2.47,-5.06,2.67,-4.94,Recovery
9340303711,GOVT HIGH SCHOOL,KANPUR NAGAR,KALYANPUR,Senior_Secondary,9-12,175.0,147.0,100,109,-16.0,-31.97,9.0,-37.71,Recovery
9340301105,GOVT HIGH SCHOOL BAIKUNTHPUR,KANPUR NAGAR,KALYANPUR,Senior_Secondary,9-12,151.0,143.0,133,184,-5.3,-6.99,38.35,21.85,Recovery
9340302810,GOVT. HIGH SCHOOL BHAUTI,KANPUR NAGAR,KALYANPUR,Middle_to_Secondary,6-10,792.0,821.0,855,904,3.66,4.14,5.73,14.14,Consistent Growth
9340300618,IC GGIC SINGHPUR,KANPUR NAGAR,KALYANPUR,Middle_to_Higher,6-12,458.0,409.0,407,369,-10.7,-0.49,-9.34,-19.43,Consistent Decline
9341009102,GOVT HIGH SCHOOL KAKRAHIYA,KANPUR NAGAR,PATARA,Senior_Secondary,9-12,100.0,94.0,100,101,-6.0,6.38,1.0,1.0,Recovery
9341005107,GOVT. HIGH SCHOOL JAHANGIRABAD,KANPUR NAGAR,PATARA,Senior_Secondary,9-12,121.0,83.0,75,97,-31.4,-9.64,29.33,-19.83,Recovery
9341112602,GOVT. BALIKA I.C. CHUNNIGANJ,KANPUR NAGAR,PREMNAGAR,Middle_to_Higher,6-12,371.0,376.0,469,552,1.35,24.73,17.7,48.79,Consistent Growth
9341400144,GOVT. INTER COLLEGE,KANPUR NAGAR,PREMNAGAR,Middle_to_Higher,6-12,205.0,302.0,315,310,47.32,4.3,-1.59,51.22,Peaked
9340102922,G.G.I.C.,KANPUR NAGAR,SARSAUL,Middle_to_Higher,6-12,297.0,229.0,192,189,-22.9,-16.16,-1.56,-36.36,Consistent Decline
9340101506,GOVT HIGH SCHOOL TILSAHRI BUJURG,KANPUR NAGAR,SARSAUL,Senior_Secondary,9-12,97.0,54.0,62,60,-44.33,14.81,-3.23,-38.14,Volatile
9341500180,GOVT. GIRLS INTER COLLEGE VIJAY NAGAR,KANPUR NAGAR,SHASTRI NAGAR,Full_School,1-12,325.0,306.0,273,245,-5.85,-10.78,-10.26,-24.62,Consistent Decline
9340500805,GOVT HIGH SCHOOL BEERA MAU,KANPUR NAGAR,SHIVRAJPUR,Senior_Secondary,9-12,96.0,80.0,76,105,-16.67,-5.0,38.16,9.38,Recovery
9720208703,GOVERNMENT HIGHSCHOOL NAGLA YADKARAN ANMAPUR KASGANJ,KANSHIRAM NAGAR,AMAPUR,Senior_Secondary,9-12,93.0,118.0,136,139,26.88,15.25,2.21,49.46,Consistent Growth
9720210607,Pt Deendayal Upadhyay Govt Model Inter College Tharachitra,KANSHIRAM NAGAR,AMAPUR,Middle_to_Higher,6-12,367.0,437.0,470,542,19.07,7.55,15.32,47.68,Consistent Growth
9720406208,GOVERNMENT HIGHSCHOOL KADARGANJ KHAM,KANSHIRAM NAGAR,GANJ DUNDWARA,Senior_Secondary,9-12,5.0,19.0,41,64,280.0,115.79,56.1,1180.0,Consistent Growth
9720406703,GOVERNMENT HIGHSCHOOL RASOOLPUR ARAURA,KANSHIRAM NAGAR,GANJ DUNDWARA,Senior_Secondary,9-12,18.0,35.0,49,59,94.44,40.0,20.41,227.78,Consistent Growth
9720407303,Pt Deendayal Upadhyay Govt Model Inter College Labhed,KANSHIRAM NAGAR,GANJ DUNDWARA,Middle_to_Higher,6-12,239.0,259.0,298,307,8.37,15.06,3.02,28.45,Consistent Growth
9720700103,Govt. High School Bhitona,KANSHIRAM NAGAR,KASGANJ,Senior_Secondary,9-12,134.0,129.0,124,129,-3.73,-3.88,4.03,-3.73,Stable
9721901301,GOV.GIRL INTER COLLEGE,KANSHIRAM NAGAR,KASGANJ (URBAN),Full_School,1-12,1708.0,1591.0,1563,1636,-6.85,-1.76,4.67,-4.22,Recovery
9721002619,GOVERNMENT GIRLS INTER COL.,KANSHIRAM NAGAR,PATIYALI,Middle_to_Higher,6-12,517.0,527.0,423,341,1.93,-19.73,-19.39,-34.04,Peaked
9721009103,Govt. High School Bahora,KANSHIRAM NAGAR,PATIYALI,Senior_Secondary,9-12,82.0,80.0,98,110,-2.44,22.5,12.24,34.15,Recovery
9721009433,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE BHARGAIN ,KANSHIRAM NAGAR,PATIYALI,Middle_to_Higher,6-12,109.0,156.0,227,246,43.12,45.51,8.37,125.69,Consistent Growth
9721105502,Pt Deendayal Upadhyay Govt Model Inter College Alauddinpur,KANSHIRAM NAGAR,SAHAVAR,Middle_to_Higher,6-12,273.0,383.0,553,758,40.29,44.39,37.07,177.66,Consistent Growth
