school_id,school_name,district,block,School_Type,Class_Range_Label,Stability_Mean,Stability_Std,CV_Pct,Stability_Label
9360708404,PT DEEN DAYAL UPADDHYAY GOVT MODEL INTER COLLEGE KUMHRAR MOTH JHANSI,JHANSI,MOTH,Middle_to_Higher,6-12,124.75,15.61,12.51,Moderate
9360714414,RAJKIYA INTER COLLEGE-SAMTHAR,JHANSI,MOTH,Middle_to_Higher,6-12,993.5,45.38,4.57,Stable
9360700604,RAJKIYA INTER COLLEGE-SHAJHAPUR,JHANSI,MOTH,Middle_to_Higher,6-12,387.75,22.25,5.74,Moderate
9061812309,GOVT. INTER COLLEGE MITTHE PUR KALAN,JYOTIBA PHULE NAGAR (AMROHA),AMROHA,Middle_to_Higher,6-12,121.75,38.87,31.93,Volatile
9061802809,PANDIT DEEN DAYAL UPADHYAY RAJIKYA INTER COLLEGE GAJSTHAL,JYOTIBA PHULE NAGAR (AMROHA),AMROHA,Middle_to_Higher,6-12,249.0,29.2,11.73,Moderate
9061809103,RAJKIYA HIGH SCHOOL HASANPUR KATIA,JYOTIBA PHULE NAGAR (AMROHA),AMROHA,Senior_Secondary,9-12,67.5,10.08,14.93,Moderate
9062202551,RAJKIYA BOYS INTER COLLEGE,JYOTIBA PHULE NAGAR (AMROHA),AMROHA CITY,Middle_to_Higher,6-12,447.25,33.72,7.54,Moderate
9062202552,RAJKIYA GIRLS INTER COLLEGE,JYOTIBA PHULE NAGAR (AMROHA),AMROHA CITY,Middle_to_Higher,6-12,1071.5,93.4,8.72,Moderate
9061910413,GOVT HIGH SCHOOL PATTI KHADAR,JYOTIBA PHULE NAGAR (AMROHA),DHANORA,Senior_Secondary,9-12,67.0,10.98,16.39,Volatile
9061908602,RAJKIYA H.S. CHANDRA,JYOTIBA PHULE NAGAR (AMROHA),DHANORA,Senior_Secondary,9-12,38.5,27.6,71.69,Volatile
9061909008,RAJKIYA H.S. DYOTI,JYOTIBA PHULE NAGAR (AMROHA),DHANORA,Senior_Secondary,9-12,130.5,20.86,15.98,Volatile
9061903730,RAJKIYA HIGH SCHOOL BACHRAU,JYOTIBA PHULE NAGAR (AMROHA),DHANORA,Senior_Secondary,9-12,184.25,18.48,10.03,Moderate
9061903723,RAJKIYA INDRAWATI GIRLS INTER,JYOTIBA PHULE NAGAR (AMROHA),DHANORA,Middle_to_Higher,6-12,190.5,16.9,8.87,Moderate
9061701042,RAJKIYA BALIKA INTER COLLEGE,JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,Middle_to_Secondary,6-10,204.75,14.93,7.29,Moderate
9061708103,RAJKIYA H.S. KHUGAWALI,JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,Senior_Secondary,9-12,164.75,4.03,2.45,Stable
9061708904,RAJKIYA H.S. YAKUBPUR,JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,Senior_Secondary,9-12,50.75,9.81,19.33,Volatile
9064100029,GOVT INTER COLLEGE BANSKA KALAN,JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,Middle_to_Higher,6-12,280.25,129.88,46.34,Volatile
9061615003,RAJKIYA H.S. DEHRI GUJAR,JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,Senior_Secondary,9-12,61.75,5.91,9.57,Moderate
9061600706,RAJKIYA H.S. RAHRAI,JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,Senior_Secondary,9-12,82.75,11.76,14.21,Moderate
9062406724,AMBADKAR Govt. INTER COLLEGE UJHARI,JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,Middle_to_Secondary,6-10,262.75,8.22,3.13,Stable
9062407908,RAJKIYA H.S. ALLIPUR KHADAR,JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,Senior_Secondary,9-12,104.5,16.58,15.87,Volatile
9062401503,RAJKIYA H.S. JHUNDI MAFI,JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,Senior_Secondary,9-12,49.0,6.06,12.37,Moderate
9062500230,RAJKIYA GIRLS INTER COLLEGE,JYOTIBA PHULE NAGAR (AMROHA),HASANPUR CITY,Middle_to_Higher,6-12,881.25,73.93,8.39,Moderate
9062123704,Govt Inter College Dhanora urf Murad Nagar,JYOTIBA PHULE NAGAR (AMROHA),JOYA,Middle_to_Higher,6-12,166.5,41.06,24.66,Volatile
9062108312,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE BUDHANPUR,JYOTIBA PHULE NAGAR (AMROHA),JOYA,Middle_to_Higher,6-12,311.75,20.11,6.45,Moderate
9300401103,RAJKIYA H.S.S BHOJPUR NIGHOH CHHIBRAMAU,KANNAUJ,CHHIBRAMAU,Senior_Secondary,9-12,51.5,11.09,21.53,Volatile
9300401603,RAJKIYA H.S.S. RAMKHDA CHHIBRAMAU,KANNAUJ,CHHIBRAMAU,Senior_Secondary,9-12,16.75,7.76,46.33,Volatile
9300411109,SMT. RAMABAI GOVT. GIRLS INTER COLLEGE,KANNAUJ,CHHIBRAMAU,Middle_to_Secondary,6-10,152.0,21.57,14.19,Moderate
9300900103,RAJKIYA H.S.S GUGRAPUR,KANNAUJ,GUGRAPUR,Senior_Secondary,9-12,126.5,7.59,6.0,Moderate
9300900104,RAJKIYA H.S.S.BHANWARGARHA,KANNAUJ,GUGRAPUR,Senior_Secondary,9-12,31.5,9.11,28.92,Volatile
9300600110,RAJKIYA H.S.S. JOGNIPUR HASERAN,KANNAUJ,HASERAN,Senior_Secondary,9-12,19.0,4.24,22.32,Volatile
9300701016,PT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE FATEHPUR JASODA KANNAUJ,KANNAUJ,JALALABAD,Middle_to_Higher,6-12,600.25,58.97,9.82,Moderate
9300704302,RAJKIYA H.S.S.BAISAWARI JALALABAD,KANNAUJ,JALALABAD,Senior_Secondary,9-12,50.75,28.3,55.76,Volatile
9300101406, ABHINAV VIDYALAYA,KANNAUJ,KANNAUJ,Middle_to_Higher,6-12,118.5,8.35,7.05,Moderate
9300102803,RAJKIYA H.S.S. MITRASENPUR KANNAUJ,KANNAUJ,KANNAUJ,Senior_Secondary,9-12,98.25,42.01,42.76,Volatile
9300100204,RAJKIYA H.S.S. MURAIYA BUJURG KANNAUJ,KANNAUJ,KANNAUJ,Senior_Secondary,9-12,34.75,8.85,25.47,Volatile
9300500109,RAJKIYA H.S.S HUSEPUR KARAN,KANNAUJ,SAURIKH,Senior_Secondary,9-12,33.75,5.56,16.47,Volatile
9300500117,RAJKIYA H.S.S KISAI JAGDISPUR,KANNAUJ,SAURIKH,Senior_Secondary,9-12,76.75,10.34,13.47,Moderate
9300301304,PT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE VIRAULI TALGRAM KANNAUJ,KANNAUJ,TAL GRAM,Middle_to_Higher,6-12,299.25,61.55,20.57,Volatile
9300304208,RAJKIYA H.S.S UMAEPUR TALGRAM,KANNAUJ,TAL GRAM,Senior_Secondary,9-12,31.75,5.19,16.35,Volatile
9300308554,RAJKIYA INTER COLLEGE SAMDHAN,KANNAUJ,TAL GRAM,Middle_to_Higher,6-12,216.0,106.58,49.34,Volatile
9300202008,GOVT. INTER COLLEGE,KANNAUJ,UMARDA,Middle_to_Higher,6-12,453.75,48.35,10.66,Moderate
9300200106,RAJKIYA H.S.S DYODA UMARDA,KANNAUJ,UMARDA,Senior_Secondary,9-12,19.0,1.41,7.42,Moderate
9300200105,RAJKIYA H.S.S FULWARI UMARDA,KANNAUJ,UMARDA,Senior_Secondary,9-12,27.5,5.74,20.87,Volatile
9330100126,GOVT.H.S.SCHOOL BARA,KANPUR DEHAT,AKBARPUR,Senior_Secondary,9-12,140.0,23.02,16.44,Volatile
9330210405,GOVT.GIRLS INTER COLLEGE PUKHRAYAN,KANPUR DEHAT,AMARAUDHA,Middle_to_Higher,6-12,644.25,33.63,5.22,Moderate
9330203303,GOVT.H.S.BARAULI,KANPUR DEHAT,AMARAUDHA,Senior_Secondary,9-12,32.5,5.92,18.22,Volatile
9330216106,GOVT.H.S.SCHOOL DEVRAHAT,KANPUR DEHAT,AMARAUDHA,Senior_Secondary,9-12,51.75,12.23,23.63,Volatile
9330301703,GOVT. H.S. SCHOOL DILAULIY KD.,KANPUR DEHAT,DERAPUR,Senior_Secondary,9-12,58.5,9.04,15.45,Volatile
9330401204,GOVT.H.S.SCHOOL BACHITPURVA K.D.,KANPUR DEHAT,JHINJHAK,Senior_Secondary,9-12,70.5,31.46,44.62,Volatile
9330405910,GOVT.H.S.SCHOOL MANGALPUR K.D.,KANPUR DEHAT,JHINJHAK,Senior_Secondary,9-12,112.0,13.59,12.13,Moderate
9330708404,GOVT.H.S.SCHOOL RAWATPUR CHAMPATPUR K.D.,KANPUR DEHAT,MAITHA,Senior_Secondary,9-12,37.25,15.0,40.27,Volatile
9330608004,GOVT.H.S.S. PULANDER,KANPUR DEHAT,MALASA,Senior_Secondary,9-12,29.75,2.87,9.65,Moderate
9330607106,GOVT.H.S.SCHOOL MALASA,KANPUR DEHAT,MALASA,Senior_Secondary,9-12,52.75,12.28,23.28,Volatile
9330809203,GOVT.H.S.JAISALPUR,KANPUR DEHAT,RAJPUR,Senior_Secondary,9-12,40.0,8.76,21.9,Volatile
9330808704,GOVT.HIGH SCHOOL BEHMAI,KANPUR DEHAT,RAJPUR,Senior_Secondary,9-12,29.25,9.0,30.77,Volatile
9330914307,GOVT.  HIGHER SECONDARY SCHOOLJOT,KANPUR DEHAT,RASULABAD,Senior_Secondary,9-12,61.75,21.78,35.27,Volatile
9330907717,GOVT.G.I.C.RASULABAD,KANPUR DEHAT,RASULABAD,Middle_to_Secondary,6-10,105.5,24.17,22.91,Volatile
9330908805,GOVT.GIRLS I.C.SIMRAMAU,KANPUR DEHAT,RASULABAD,Middle_to_Secondary,6-10,97.25,27.86,28.65,Volatile
9331104705,GOVT.H.S.SCHOOL PINDATHU K.D.,KANPUR DEHAT,SANDALPUR,Senior_Secondary,9-12,32.25,3.2,9.92,Moderate
9331009804,GOVT.H.S.SCHOOL KERSA,KANPUR DEHAT,SARVANKHERA,Senior_Secondary,9-12,94.75,12.79,13.5,Moderate
9340800704,GOVT HIGH SCHOOL KORTHA,KANPUR NAGAR,BHITERGAON,Senior_Secondary,9-12,81.5,9.61,11.79,Moderate
9340200109,GIC H S SCHOOL KHERSA,KANPUR NAGAR,BIDHNU,Middle_to_Secondary,6-10,455.75,36.67,8.05,Moderate
9340611801,RAJKIYA HIGH SCHOOL BIBPUR BILHAUR,KANPUR NAGAR,BILHAUR,Senior_Secondary,9-12,133.5,24.8,18.58,Volatile
9340602306,"RAJKIYA HIGH SCHOOL, RADHAN BILHAUR",KANPUR NAGAR,BILHAUR,Senior_Secondary,9-12,45.5,7.59,16.68,Volatile
9340404805,GOVT HIGH SCHOOL RAI GOPALPUR,KANPUR NAGAR,CHAUBEPUR,Senior_Secondary,9-12,150.0,38.08,25.39,Volatile
9340907956,GOVERNMENT GIRLS HIGHER SECONDARY SCHOOL,KANPUR NAGAR,GHATAMPUR,Middle_to_Higher,6-12,489.25,18.55,3.79,Stable
9340901903,GOVT HIGH SCHOOL,KANPUR NAGAR,GHATAMPUR,Senior_Secondary,9-12,82.5,15.61,18.92,Volatile
9340912902,GOVT HIGH SCHOOL KASIMPUR,KANPUR NAGAR,GHATAMPUR,Senior_Secondary,9-12,73.0,8.41,11.52,Moderate
9340701803,GOVT HIGH SCHOOL UTTANPUR,KANPUR NAGAR,KAKWAN,Senior_Secondary,9-12,78.0,2.58,3.31,Stable
9340303711,GOVT HIGH SCHOOL,KANPUR NAGAR,KALYANPUR,Senior_Secondary,9-12,132.75,34.76,26.18,Volatile
9340301105,GOVT HIGH SCHOOL BAIKUNTHPUR,KANPUR NAGAR,KALYANPUR,Senior_Secondary,9-12,152.75,22.1,14.47,Moderate
9340302810,GOVT. HIGH SCHOOL BHAUTI,KANPUR NAGAR,KALYANPUR,Middle_to_Secondary,6-10,843.0,48.13,5.71,Moderate
9340300618,IC GGIC SINGHPUR,KANPUR NAGAR,KALYANPUR,Middle_to_Higher,6-12,410.75,36.48,8.88,Moderate
9341009102,GOVT HIGH SCHOOL KAKRAHIYA,KANPUR NAGAR,PATARA,Senior_Secondary,9-12,98.75,3.2,3.24,Stable
9341005107,GOVT. HIGH SCHOOL JAHANGIRABAD,KANPUR NAGAR,PATARA,Senior_Secondary,9-12,94.0,20.17,21.46,Volatile
9341112602,GOVT. BALIKA I.C. CHUNNIGANJ,KANPUR NAGAR,PREMNAGAR,Middle_to_Higher,6-12,442.0,86.07,19.47,Volatile
9341400144,GOVT. INTER COLLEGE,KANPUR NAGAR,PREMNAGAR,Middle_to_Higher,6-12,283.0,52.27,18.47,Volatile
9340102922,G.G.I.C.,KANPUR NAGAR,SARSAUL,Middle_to_Higher,6-12,226.75,50.24,22.16,Volatile
9340101506,GOVT HIGH SCHOOL TILSAHRI BUJURG,KANPUR NAGAR,SARSAUL,Senior_Secondary,9-12,68.25,19.47,28.53,Volatile
9341500180,GOVT. GIRLS INTER COLLEGE VIJAY NAGAR,KANPUR NAGAR,SHASTRI NAGAR,Full_School,1-12,287.25,35.42,12.33,Moderate
9340500805,GOVT HIGH SCHOOL BEERA MAU,KANPUR NAGAR,SHIVRAJPUR,Senior_Secondary,9-12,89.25,13.6,15.24,Volatile
9720208703,GOVERNMENT HIGHSCHOOL NAGLA YADKARAN ANMAPUR KASGANJ,KANSHIRAM NAGAR,AMAPUR,Senior_Secondary,9-12,121.5,21.14,17.4,Volatile
9720210607,Pt Deendayal Upadhyay Govt Model Inter College Tharachitra,KANSHIRAM NAGAR,AMAPUR,Middle_to_Higher,6-12,454.0,72.7,16.01,Volatile
9720406208,GOVERNMENT HIGHSCHOOL KADARGANJ KHAM,KANSHIRAM NAGAR,GANJ DUNDWARA,Senior_Secondary,9-12,32.25,25.84,80.12,Volatile
9720406703,GOVERNMENT HIGHSCHOOL RASOOLPUR ARAURA,KANSHIRAM NAGAR,GANJ DUNDWARA,Senior_Secondary,9-12,40.25,17.8,44.22,Volatile
9720407303,Pt Deendayal Upadhyay Govt Model Inter College Labhed,KANSHIRAM NAGAR,GANJ DUNDWARA,Middle_to_Higher,6-12,275.75,32.16,11.66,Moderate
9720700103,Govt. High School Bhitona,KANSHIRAM NAGAR,KASGANJ,Senior_Secondary,9-12,129.0,4.08,3.16,Stable
9721901301,GOV.GIRL INTER COLLEGE,KANSHIRAM NAGAR,KASGANJ (URBAN),Full_School,1-12,1624.5,63.27,3.89,Stable
9721002619,GOVERNMENT GIRLS INTER COL.,KANSHIRAM NAGAR,PATIYALI,Middle_to_Higher,6-12,452.0,87.58,19.38,Volatile
9721009103,Govt. High School Bahora,KANSHIRAM NAGAR,PATIYALI,Senior_Secondary,9-12,92.5,14.18,15.33,Volatile
9721009433,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE BHARGAIN ,KANSHIRAM NAGAR,PATIYALI,Middle_to_Higher,6-12,184.5,63.51,34.42,Volatile
9721105502,Pt Deendayal Upadhyay Govt Model Inter College Alauddinpur,KANSHIRAM NAGAR,SAHAVAR,Middle_to_Higher,6-12,491.75,211.6,43.03,Volatile
9721501608,GOVERNMENT HIGHSCHOOL NAMAINI KASGANJ,KANSHIRAM NAGAR,SORON,Senior_Secondary,9-12,110.0,16.51,15.01,Volatile
9721509904,GOVERNMENT INTER COLLEGE KASGANJ,KANSHIRAM NAGAR,SORON,Middle_to_Higher,6-12,249.5,61.74,24.75,Volatile
9721508305,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE TIMBARPUR,KANSHIRAM NAGAR,SORON,Middle_to_Higher,6-12,252.75,22.69,8.98,Moderate
9440702303,RAJKIYA HIGH SCHOOL MAHARAJ KA PURA CHAYAL KAUSHAMBI,KAUSHAMBI,CHAYAL,Senior_Secondary,9-12,31.75,6.02,18.96,Volatile
9440802705,GOVT. GIRLS HIGH SCHOOL,KAUSHAMBI,KADA,Middle_to_Higher,6-12,140.75,22.6,16.06,Volatile
9440801803,PANDIT DEEN DAYAL UPADHAYAY RAJKIY MADAL INTER COLLEGE KESARI,KAUSHAMBI,KADA,Middle_to_Higher,6-12,94.0,43.78,46.57,Volatile
9440802713,RAJKIYA HIGH SCHOOL AMIRTAPUR KAUSHAMBI,KAUSHAMBI,KADA,Senior_Secondary,9-12,39.5,14.18,35.9,Volatile
9440200104,RAJKIY HS ARKAMAHAVEERPUR,KAUSHAMBI,KAUSHAMBI,Senior_Secondary,9-12,125.5,14.73,11.74,Moderate
9440205204,RAJKIYA  HIGH SCHOOL DHOKSAHA KAUSHAMBI,KAUSHAMBI,KAUSHAMBI,Senior_Secondary,9-12,56.75,22.29,39.28,Volatile
9440112201,RAJKIYA H.S.S PINDARA SAHAWANPUR,KAUSHAMBI,MANJHANPUR,Senior_Secondary,9-12,29.75,20.11,67.6,Volatile
9440109208,RAJKIYA HIGH SCHOOL TEWAN MANJHANPUR KAUSHAMBI,KAUSHAMBI,MANJHANPUR,Senior_Secondary,9-12,50.25,20.45,40.7,Volatile
9440100219,RAJKIYA INTER COLLEGE  OSA MANJHANPUR KAUSHAMBI,KAUSHAMBI,MANJHANPUR,Middle_to_Higher,6-12,196.0,71.29,36.37,Volatile
9440605503,RAJKIY HIGH SCHOOL PALHANA KACHAR MURATGANJ,KAUSHAMBI,MURATGANJ,Senior_Secondary,9-12,187.0,37.37,19.98,Volatile
9440602403,RAJKIYA HIGH SCHOOL PANSAUR MURATGANJ KAUSHAMBI,KAUSHAMBI,MURATGANJ,Senior_Secondary,9-12,55.5,8.5,15.32,Volatile
9440602503,RAJKIYA HIGH SCHOOL RASOOLPUR BADLEY,KAUSHAMBI,MURATGANJ,Senior_Secondary,9-12,113.0,19.04,16.85,Volatile
9440405504,RAJKIY HS MISHRAPU DAHIYA,KAUSHAMBI,NEWADA,Senior_Secondary,9-12,157.5,35.97,22.84,Volatile
9440407004,RAJKIYA HIGH SCHOOL SHERGARH NEWADA KAUSHAMBI,KAUSHAMBI,NEWADA,Senior_Secondary,9-12,35.5,5.45,15.35,Volatile
9440504913,PANDIT DEEN DAYAL UPADHAYAY RAJKIY MADAL INTER COLLEGE PURAB SHARIRA,KAUSHAMBI,SARSAWAN,Middle_to_Higher,6-12,244.0,57.43,23.54,Volatile
9440500105,R.HIGH SCHOOL LOUDHNA SARSWANA KAUSHAMBI,KAUSHAMBI,SARSAWAN,Senior_Secondary,9-12,37.75,15.33,40.61,Volatile
9440508204,RAJKIY HS MAHEWAGHAT,KAUSHAMBI,SARSAWAN,Senior_Secondary,9-12,44.75,18.86,42.15,Volatile
9440512601,RAJKIYA H.S. LODHAN KA PURA,KAUSHAMBI,SARSAWAN,Senior_Secondary,9-12,54.25,14.45,26.64,Volatile
9440309823,GOVT. GIRLS HIGH SCHOOL,KAUSHAMBI,SIRATHU,Middle_to_Higher,6-12,159.0,21.89,13.77,Moderate
9440305205,PANDIT DEEN DAYAL UPADHAYAY RAJKIY MADAL INTER COLLEGE DEVKHARPUR,KAUSHAMBI,SIRATHU,Middle_to_Higher,6-12,356.25,214.46,60.2,Volatile
9440302204,R.HIGH SCHOOL AFJALPURWARI,KAUSHAMBI,SIRATHU,Senior_Secondary,9-12,23.25,5.56,23.91,Volatile
9440309304,RAJKIY HIGH SCHOOL BAMAHROULI,KAUSHAMBI,SIRATHU,Senior_Secondary,9-12,81.0,16.06,19.83,Volatile
9440307709,RAJKIYA BALIKA HIGH SCHOOL KASIYA,KAUSHAMBI,SIRATHU,Senior_Secondary,9-12,174.0,27.57,15.84,Volatile
9440303407,RAJKIYA GIGH SCHOOL RAMPUR DHAMANWA SIRATHU,KAUSHAMBI,SIRATHU,Senior_Secondary,9-12,32.5,10.38,31.94,Volatile
9440307903,RAJKIYA HIGH SCHOOL RALA SIRATHU KAUSHAMBI,KAUSHAMBI,SIRATHU,Senior_Secondary,9-12,48.5,16.11,33.22,Volatile
9231508806,GOV GIRLS INTER COLLEGE KUKRA,KHERI,BANKEGANJ,Middle_to_Higher,6-12,113.75,66.18,58.18,Volatile
9231508803,GOVT. H S KUKARA,KHERI,BANKEGANJ,Senior_Secondary,9-12,76.75,19.02,24.78,Volatile
9231502613,KGBV SEC.,KHERI,BANKEGANJ,Senior_Secondary,9-12,75.75,19.14,25.27,Volatile
9230211803,GOVT.H.S. GYAN SINGH PURWA,KHERI,BEHJAM,Senior_Secondary,9-12,72.75,10.63,14.61,Moderate
9230111602,GOVT. H S MAJHAURA,KHERI,BIJUA,Senior_Secondary,9-12,73.25,9.46,12.91,Moderate
9230113301,GOVT. H.S. FAIAJAL NAGAR GARNT,KHERI,BIJUA,Senior_Secondary,9-12,103.25,35.44,34.32,Volatile
9230300309,GOVT HS WALI,KHERI,DHAURAHARA,Senior_Secondary,9-12,199.5,40.12,20.11,Volatile
9230300102,GOVT. INTER COLEGE.DHAURAHARA,KHERI,DHAURAHARA,Middle_to_Higher,6-12,850.25,28.43,3.34,Stable
9230300103,GOVT.GIRLS INTER COLLEGE DHAURAHARA,KHERI,DHAURAHARA,Middle_to_Higher,6-12,684.5,54.25,7.93,Moderate
9230305601,Govt. Girls.H.S.ADLISHPUR,KHERI,DHAURAHARA,Senior_Secondary,9-12,166.0,38.43,23.15,Volatile
9230402403,GOVT.H.S. JETHARA,KHERI,ISANAGAR,Senior_Secondary,9-12,117.75,9.95,8.45,Moderate
9230409501,Govt. High School sarpatha,KHERI,ISANAGAR,Senior_Secondary,9-12,176.5,18.38,10.41,Moderate
9230402906,Govt.H.S lakhun,KHERI,ISANAGAR,Senior_Secondary,9-12,148.25,49.04,33.08,Volatile
9230402905,govt.H.S iswara,KHERI,ISANAGAR,Senior_Secondary,9-12,75.5,8.35,11.06,Moderate
9230402904,govt.h.s hasan pur katauli,KHERI,ISANAGAR,Senior_Secondary,9-12,195.5,35.86,18.34,Volatile
9230509103,GOVT HS AHMAD NAGAR,KHERI,KUMBHI-GOLA,Senior_Secondary,9-12,177.5,49.13,27.68,Volatile
9230510410,GOVT HS AJAN,KHERI,KUMBHI-GOLA,Senior_Secondary,9-12,162.75,30.89,18.98,Volatile
9230513702,GOVT HS GANESH PUR,KHERI,KUMBHI-GOLA,Senior_Secondary,9-12,120.75,17.95,14.87,Moderate
9230500204,GOVT HS MAGDAPUR,KHERI,KUMBHI-GOLA,Senior_Secondary,9-12,165.25,27.62,16.71,Volatile
9230503403,GOVT HS MOHAMMADBAD,KHERI,KUMBHI-GOLA,Senior_Secondary,9-12,99.75,10.9,10.93,Moderate
9230600213,GOVT.GIRLS I.C.KHIRI TOWN,KHERI,LAKHIMPUR,Middle_to_Higher,6-12,511.25,75.67,14.8,Moderate
9231600237,GOVT.GIRLS I.C.LAKHIMPR KHIRI,KHERI,LMP,Full_School,1-12,1000.0,56.27,5.63,Moderate
9231600236,GOVT.I.C.LAKHIMPR KHIRI,KHERI,LMP,Middle_to_Higher,6-12,751.5,33.09,4.4,Stable
9230814203,GOVT. H.S CHURAIPURWA,KHERI,MITAULI,Senior_Secondary,9-12,84.0,28.27,33.65,Volatile
9230810404,GOVT. H.S. NAKARA,KHERI,MITAULI,Senior_Secondary,9-12,83.0,2.45,2.95,Stable
9230816704,GOVT.H.S. BHEEKHAM PUR,KHERI,MITAULI,Senior_Secondary,9-12,146.5,20.02,13.67,Moderate
9230811906,GOVT.H.S. KAKARHA,KHERI,MITAULI,Senior_Secondary,9-12,87.0,14.17,16.29,Volatile
9230700403,GOVT.H.S. VAIADA,KHERI,MOHAMMADI,Senior_Secondary,9-12,83.75,9.64,11.51,Moderate
9230701503,GOVT.H.S.JAITI,KHERI,MOHAMMADI,Senior_Secondary,9-12,105.5,10.25,9.72,Moderate
9231801503,GOVT GIRLS INTER COLLEGE MOHAMMADI KHERI,KHERI,MOM,Middle_to_Secondary,6-10,279.5,54.37,19.45,Volatile
9231006203,GOVT HS KATKUSUMA,KHERI,NAKAHA,Senior_Secondary,9-12,137.25,9.95,7.25,Moderate
9231008402,GOVT.I.C. SHARDA NAGAR,KHERI,NAKAHA,Middle_to_Higher,6-12,713.0,68.47,9.6,Moderate
9230905404,GOVT. GIRLS H.S NAUBANA,KHERI,NIGHASAN,Senior_Secondary,9-12,111.0,19.97,17.99,Volatile
9230904603,GOVT. H. S. KHAIRI GARH,KHERI,NIGHASAN,Senior_Secondary,9-12,182.75,14.38,7.87,Moderate
9230900505,GOVT. H.S. NAURANGABAD FARM,KHERI,NIGHASAN,Senior_Secondary,9-12,43.0,8.83,20.53,Volatile
9230906809,GOVT.GIRL INTER COLLAGE NIGHASAN,KHERI,NIGHASAN,Middle_to_Higher,6-12,475.75,18.71,3.93,Stable
9230908505,GOVT.H.S.CHEDIYAPATIYA,KHERI,NIGHASAN,Senior_Secondary,9-12,176.5,24.61,13.94,Moderate
9230904815,Pt Deen Dayal upadhyayGovt model Inter college Ludhauri Nighsan,KHERI,NIGHASAN,Middle_to_Higher,6-12,311.75,12.37,3.97,Stable
9231101902,G.H.S. BHUDA PALIYA KHERI,KHERI,PALIYA,Senior_Secondary,9-12,126.5,31.71,25.07,Volatile
9231104203,G.V.H.S.S. RANINAGAR PALIYA KHERI,KHERI,PALIYA,Senior_Secondary,9-12,83.75,17.0,20.3,Volatile
9231106503,GOV.H.S.S TIKONA FORM,KHERI,PALIYA,Senior_Secondary,9-12,94.0,13.29,14.14,Moderate
9231101303,GOVT. H.S. VISHEN PURI,KHERI,PALIYA,Senior_Secondary,9-12,141.25,30.54,21.62,Volatile
9231408205,GOVT.H.S.UCHAULIYA,KHERI,PASGAWAN,Senior_Secondary,9-12,89.25,3.5,3.92,Stable
9231203816,GOV GIRLS INTER COLLEGE PHOOLBEHAR,KHERI,PHOOL BEHAR,Middle_to_Higher,6-12,170.0,92.35,54.32,Volatile
9231203003,GOVT HS GOOM,KHERI,PHOOL BEHAR,Senior_Secondary,9-12,154.75,31.06,20.07,Volatile
9231211202,GOVT HS HINDOLNA,KHERI,PHOOL BEHAR,Senior_Secondary,9-12,175.25,10.21,5.83,Moderate
9231204504,GOVT HS MUKUNDA,KHERI,PHOOL BEHAR,Senior_Secondary,9-12,71.75,19.7,27.46,Volatile
9231202503,"GOVT. H.S., PIPRI CHOURAHA",KHERI,PHOOL BEHAR,Senior_Secondary,9-12,338.5,24.19,7.15,Moderate
9231305304,GOVT HS KRISHNA NAGAR COLONY,KHERI,RAMIYA BEHAR,Senior_Secondary,9-12,220.75,16.44,7.45,Moderate
9231307002,GOVT HS PRATAP PUR,KHERI,RAMIYA BEHAR,Senior_Secondary,9-12,143.0,32.71,22.87,Volatile
9231305506,GOVT HS TELIYAR,KHERI,RAMIYA BEHAR,Senior_Secondary,9-12,79.0,13.74,17.39,Volatile
9591205405,RAJKIYA U.M.V. NARAHWADIH,KUSHINAGAR,DUDAHI,Senior_Secondary,9-12,24.0,2.45,10.21,Moderate
9590607408,GOV. GIRLS I.C. HATA,KUSHINAGAR,HATA,Middle_to_Higher,6-12,743.5,92.06,12.38,Moderate
9590601503,RAJKIYA U.M.V. PARSAHWA,KUSHINAGAR,HATA,Senior_Secondary,9-12,22.0,6.27,28.5,Volatile
9590305003,PT DEENDAYAL UPADHYAY GOVT MODEL IC MISRAULI,KUSHINAGAR,KHADDA,Middle_to_Higher,6-12,158.5,44.5,28.08,Volatile
9590308303,RAJKIYA U.M.V. BUDHWA JUNGLE,KUSHINAGAR,KHADDA,Senior_Secondary,9-12,61.75,9.39,15.21,Volatile
9590302306,RAJKIYA U.M.V. KATAIE BHARPURWA,KUSHINAGAR,KHADDA,Senior_Secondary,9-12,61.0,19.71,32.31,Volatile
9590306304,RAJKIYA U.M.V. SARANG CHHAPARA,KUSHINAGAR,KHADDA,Senior_Secondary,9-12,58.5,14.55,24.87,Volatile
